RaceId,PoolLength,RaceEventName,AthleteGenderName,Lap1_15mElapsedTime,Jump Height (Flight Time) [cm],Peak Power / BM [W/kg]
2434a6e3-b014-4d89-b870-4427c20f7c98,50,100 m Breaststroke,Men ,6.64,57.664,
290c8517-9bb1-46b7-b049-a0edc0855853,50,100 m Breaststroke,Men ,6.64,57.433,
29c0710d-ebc6-4bdf-b4aa-b53b05d5a669,25,100 m Breaststroke,Men ,6.66,57.202,
2d27fb2b-1a47-4f95-b923-0b3243d23f15,50,100 m Breaststroke,Men ,6.68,56.971,
3051ecad-83da-4a71-b9cb-c1fe1a5b89d0,50,100 m Breaststroke,Men ,6.7,56.740,
374f39ee-2baf-45bd-b626-060acad537d7,50,100 m Breaststroke,Men ,6.7,56.509,
3e25bb69-6646-4654-89c6-cafb92776d00,50,100 m Breaststroke,Men ,6.7,56.278,
3fe8c68f-afb5-49e1-b7dc-be4e93f5b2fc,25,100 m Breaststroke,Men ,6.74,56.047,
40d8f7c2-ecff-4d04-bb76-1bddab3703bc,50,100 m Breaststroke,Men ,6.76,55.816,
44d31f2e-3556-4bf2-b20e-6dc29d87543f,50,100 m Breaststroke,Men ,6.78,55.585,
460b7869-2a76-41d6-8195-9c02eea07f03,50,100 m Breaststroke,Men ,6.8,55.354,
473b02b3-f6c5-4509-8f78-d681fa625f57,50,100 m Breaststroke,Men ,6.82,55.123,
4cafd337-44a6-407d-a8f4-c209be330f8c,25,100 m Breaststroke,Men ,6.82,54.892,
4db58d6d-5093-4dc0-a796-b6320164d4b9,50,100 m Breaststroke,Men ,6.88,54.661,
4f8527b7-fbe5-47ad-9f2a-d808db91e4fa,50,100 m Breaststroke,Men ,6.9,54.430,
50d79495-5840-4df4-be87-f202727eb07c,50,100 m Breaststroke,Men ,6.96,54.199,
543ddaa5-9652-43df-a4cd-2f39cec066bc,50,100 m Breaststroke,Men ,6.96,53.968,
54e9e0bd-b12e-4cfc-bbf7-c0a4097b8651,50,100 m Breaststroke,Men ,7.04,53.737,
56fcd0da-7162-47c5-a995-32fb6aea828b,50,100 m Breaststroke,Men ,7.08,53.506,
57d2eb99-3dcb-4ac0-94ae-953b725a1f5b,50,100 m Breaststroke,Men ,7.08,53.275,
58bc8673-d775-4801-b98d-359a46623b1a,50,100 m Breaststroke,Men ,7.08,53.044,
5c257ab0-adf4-41c6-a947-25a034511bd7,50,100 m Breaststroke,Men ,7.1,52.813,
5f9be838-bf24-49f2-8a03-bb378484fb70,50,100 m Breaststroke,Men ,7.12,52.582,
61579b91-a1be-4f79-8e96-d5457df5bbe6,50,100 m Breaststroke,Men ,7.16,52.351,
61a3f467-f00c-436c-ab6a-f4b837cef2de,50,100 m Breaststroke,Men ,7.3,52.120,
640ccf65-288d-46b8-b904-aa90429b0faa,50,100 m Butterfly,Men ,5.54,41.770,
68c54901-9a9c-4a4e-9833-1de64d20999f,50,100 m Butterfly,Men ,5.54,43.990,
69bdddb2-c54a-418e-9fb9-6b8d5208c0e4,50,100 m Butterfly,Men ,5.56,43.768,
6b9fff6b-127d-4430-8553-afc17d5c593b,50,100 m Butterfly,Men ,5.7,43.546,
6d3236b3-111e-45c3-a3ed-2be1e589661e,50,100 m Butterfly,Men ,5.8,43.324,
6e8c5a7b-d5e3-4d90-843e-38b87351f16b,50,100 m Butterfly,Men ,5.82,41.770,
7666cdb5-ac16-48ea-a2d8-cb392183990e,50,100 m Butterfly,Men ,5.84,42.880,
7e709117-1ae6-45dc-954e-b03f0d97394d,50,100 m Butterfly,Men ,5.86,42.658,
7fcd9e38-50f5-4f77-aba4-fbbff54ef61b,50,100 m Butterfly,Men ,5.86,42.436,
81ace696-0805-43e0-b0c0-8ae20872c2ad,25,100 m Butterfly,Men ,5.88,43.990,
85c0f7a5-ae9b-4d01-8a3e-780ef626bda4,50,100 m Butterfly,Men ,5.9,41.992,
870264b8-f432-4be9-9f94-ae8df46c8388,50,100 m Butterfly,Men ,5.94,41.770,
8a709078-99ce-49a2-a78e-83b530ed66f5,25,100 m Butterfly,Men ,5.94,41.548,
8fa6f4d7-a220-434c-92d2-90728f1a84c2,50,100 m Butterfly,Men ,5.94,42.214,
97a32633-73e5-4d15-916a-076fad929180,25,100 m Butterfly,Men ,5.94,41.104,
9aad66c3-5763-44f9-a86a-99b6e1f886c6,50,100 m Butterfly,Men ,5.96,40.882,
9daa7969-21e5-4198-b6ba-f691a27dcd95,50,100 m Butterfly,Men ,5.98,40.660,
9e3510e0-9749-47dc-9e5e-e933a384c5f7,50,100 m Butterfly,Men ,5.98,40.438,
9f12e073-d19a-46c1-947b-c5cdfc18264f,50,100 m Butterfly,Men ,6.00,39.328,
a251109a-45f6-4b9f-9825-6cd9766adf93,50,100 m Butterfly,Men ,6.00,39.994,
a65a8b4f-36a8-4d92-b8da-ac6fb3f39979,50,100 m Butterfly,Men ,6.04,40.660,
a984a970-b85c-4d6a-9c98-73f66f47e6e2,50,100 m Butterfly,Men ,6.08,39.550,
a9c4fa13-9780-484c-bd5a-1e62365ac64b,50,100 m Butterfly,Men ,6.16,39.328,
ac99d451-c39f-42f3-8667-9b04d6ad17d2,50,100 m Butterfly,Women,6.46,43.598,
b165d1fa-1325-43fd-95c2-43033efb71be,25,100 m Butterfly,Women,6.48,43.396,
b4a8694b-1036-4299-ae22-d4bb09cd784b,50,100 m Butterfly,Women,6.54,43.194,
b6c9cc8d-5b47-4e80-b28e-57d5b922a02a,25,100 m Butterfly,Women,6.58,42.992,
b6ca1cce-c8d6-4165-b75f-309afbd36227,50,100 m Butterfly,Women,6.62,42.790,
b709057e-2b3e-4ff6-be3c-e38c35e6f679,50,100 m Butterfly,Women,6.68,42.588,
c252bc88-f2b3-4725-a4ce-9a8219057407,50,100 m Butterfly,Women,6.68,42.386,
c31eefb1-9ada-4964-9ea1-3a798d3382f9,50,100 m Butterfly,Women,6.7,42.184,
c607622e-e7b8-42da-b544-c84b8fc72a61,50,100 m Butterfly,Women,6.72,41.982,
ca4e8ce0-084d-41e6-993c-68cee44e80a1,50,100 m Butterfly,Women,6.72,41.780,
cc924d0c-3388-43d1-999e-7f062319e406,50,100 m Butterfly,Women,6.74,41.578,
cd8d814d-4614-4dfd-9e8e-14f35d9d2bb5,50,100 m Butterfly,Women,6.76,41.376,
dace1742-063e-4cf1-a4f8-afe837199bdf,50,100 m Butterfly,Women,6.76,41.174,
e92dda0d-513c-4c27-b9c6-f0770e07b9dc,50,100 m Butterfly,Women,6.76,40.972,
e92ef349-6d9b-4ca4-9215-8b942b069677,50,100 m Butterfly,Women,6.76,40.770,
eaa0025f-f20a-4483-b881-bb9b13822e33,50,100 m Butterfly,Women,6.8,40.568,
eca61753-1e12-42fa-8e13-86d523dbae0e,50,100 m Butterfly,Women,6.84,40.366,
f4364175-b50e-4e72-9726-8e359c56403f,50,100 m Butterfly,Women,6.84,40.164,
f6a98b68-a3ca-4a21-9d86-204e3f94f6a8,50,100 m Butterfly,Women,6.86,39.962,
f7806e94-bdd4-4f2f-aab8-f3cad950f70b,50,100 m Butterfly,Women,6.9,39.760,
f7acc099-3376-49c9-a0fe-5af7ecb18dcf,50,100 m Butterfly,Women,6.92,39.558,
fdbd0439-273b-4c32-8c13-cb345ab5c37c,50,100 m Butterfly,Women,6.94,39.356,
03fff2be-1b4b-4d44-83fb-5126140cfce6,25,100 m Butterfly,Women,6.94,39.154,
077a764c-a530-46ec-bed5-9636004fc4a0,50,100 m Butterfly,Women,6.94,38.952,
07dfe716-3e70-48fb-b2fc-e7b885466696,50,100 m Butterfly,Women,7.02,38.750,
09c4f808-1410-4f28-95bd-23342eb61524,25,100 m Butterfly,Women,7.12,38.548,
0f202188-f2f7-494f-a19f-a7d0f2a13f73,50,100 m Butterfly,Women,7.12,38.346,
10f7e187-e4fc-4377-ab15-aae85d8780a8,50,100 m Freestyle,Men ,5.56,48.500,
1149963e-958b-427e-963c-34452ee6f92f,50,100 m Freestyle,Men ,5.56,46.535,
13217c0c-e9dd-4a8a-b98a-d4decaaa3f1c,50,100 m Freestyle,Men ,5.58,48.238,
175939f7-4d5b-4efb-a3d3-296f76144b6a,50,100 m Freestyle,Men ,5.62,48.107,
1ad82d0d-b851-43b8-a255-f3f5edd0302e,25,100 m Freestyle,Men ,5.64,47.976,
2269843f-d23b-4d6a-a7f9-13bccc0e651f,50,100 m Freestyle,Men ,5.66,47.845,
235174ff-daf8-436c-ae98-3ddf890d0028,50,100 m Freestyle,Men ,5.66,47.714,
251130f7-67fd-4088-9083-bb429aee6238,50,100 m Freestyle,Men ,5.68,46.535,
27175ff3-168e-40f0-81e2-a5c0c7aacddd,25,100 m Freestyle,Men ,5.68,47.452,
2a2c5351-b9a6-4ecb-bfc8-45ee043806ba,50,100 m Freestyle,Men ,5.7,48.107,
2a982f25-92bf-46e3-a07b-ba6cf7507107,50,100 m Freestyle,Men ,5.72,47.190,
2b54b705-3dc6-4364-a714-9b42581ad63a,50,100 m Freestyle,Men ,5.72,47.059,
2fecf2e1-54fb-413c-84b7-f90b37ad6f11,50,100 m Freestyle,Men ,5.72,46.928,
33b4efbc-dee2-43df-bfe8-247d0caa4884,50,100 m Freestyle,Men ,5.74,46.797,
37211f3c-9b44-4866-ae75-72a32bdffa81,50,100 m Freestyle,Men ,5.76,46.666,
476ee823-b2de-4a57-9694-c987772c0b4c,50,100 m Freestyle,Men ,5.76,46.535,
4b5a7650-e8a4-4fde-8bf7-fcb7e70609e4,50,100 m Freestyle,Men ,5.8,46.404,
4cf5de06-9ca5-4104-b032-5218cd39c998,50,100 m Freestyle,Men ,5.8,46.273,
4eb42fe8-7597-4554-ba85-558c71b1fe29,25,100 m Freestyle,Men ,5.8,47.059,
4ef00f66-6b34-4349-9605-66d41fef2ce0,50,100 m Freestyle,Men ,5.8,46.011,
6b71aec3-dbf0-4750-94e9-3a68021c2832,50,100 m Freestyle,Men ,5.82,45.880,
7093fdd9-2294-4d81-abd9-34a096109a9a,50,100 m Freestyle,Men ,5.9,45.749,
713003e8-bf2c-41c6-8fe2-62163e373b0c,50,100 m Freestyle,Men ,5.98,45.880,
7251196d-a94c-4d01-978d-b12347378665,50,100 m Freestyle,Men ,6.02,45.487,
7777851a-2992-4927-ad48-b1688e47a8f2,50,100 m Freestyle,Women,6.42,44.924,
8074b1ae-699c-4b12-8f49-9f63f758f215,50,100 m Freestyle,Women,6.48,44.669,
81285763-c7ca-49c8-b3db-2339a9182c58,50,100 m Freestyle,Women,6.5,44.414,
8213760b-c883-4866-a81b-37efb2c8081a,50,100 m Freestyle,Women,6.52,44.159,
8a0647c7-ea85-488e-893f-264bb0da9b46,25,100 m Freestyle,Women,6.54,41.864,
8ba28d0c-c4ab-4850-99ff-323017964404,50,100 m Freestyle,Women,6.54,43.649,
8fd0d808-5432-4f50-b432-182b08cf1e33,50,100 m Freestyle,Women,6.56,44.414,
8fe248cd-87f7-4abb-8077-f217b7966a7f,50,100 m Freestyle,Women,6.56,43.139,
9549ce22-d814-4a7e-9b64-1b4f00c8b9f4,50,100 m Freestyle,Women,6.56,44.924,
9bf879cf-0ed3-474d-a020-6eccb4ea899a,50,100 m Freestyle,Women,6.58,42.629,
9d6953b9-a604-4ae4-a46f-4d5b4f006059,50,100 m Freestyle,Women,6.6,42.374,
9e7a454d-7c9b-4ca5-aa36-f2abe88f2e16,50,100 m Freestyle,Women,6.62,39.314,
a1709fa0-cdac-412d-a18e-5a5e32d6ec7a,25,100 m Freestyle,Women,6.62,41.864,
a691d613-ee4f-4f6c-a898-5a51c10f502a,50,100 m Freestyle,Women,6.64,41.609,
abb0561d-6081-4be5-9d05-eca430ddbf1d,50,100 m Freestyle,Women,6.66,41.354,
b37bfa31-a147-4bc1-bea0-376ba13fa171,50,100 m Freestyle,Women,6.68,41.099,
b38eb9d8-7afa-4ace-97db-c29a5e9a64bf,50,100 m Freestyle,Women,6.7,40.844,
b5cad671-f83d-41c5-aea6-7b617b609ea1,50,100 m Freestyle,Women,6.72,40.589,
b80dd1f0-ed0d-4ed8-98e9-cdd0c52c4d4a,50,100 m Freestyle,Women,6.72,40.334,
b90fd7f6-ce75-4830-b0b2-b0ac532281a7,50,100 m Freestyle,Women,6.74,40.079,
b9401c18-23fc-4327-88d1-215be308044f,50,100 m Freestyle,Women,6.78,39.824,
b9bc3d7f-4f9e-48a4-8d75-1057e29505cc,50,100 m Freestyle,Women,6.8,39.569,
bdd9a7c5-7b77-4666-8da6-1b67e19c9fa1,50,100 m Freestyle,Women,6.8,39.314,
c4cfd5bd-536c-4164-8186-671bf1ed5107,50,100 m Freestyle,Women,6.8,39.059,
c7ac04ed-fabe-4fca-b164-630a4c9067af,50,100 m Freestyle,Women,6.84,39.569,
ce385e8a-0d6d-491b-b110-4bfb6d9e4f44,50,100 m Freestyle,Women,6.9,38.549,
